cotacao
147.655000
147.698000
147.713000
147.709000
147.706000
147.700000
147.701000
147.706000
147.706000
147.706000
147.680000
147.683000
147.688000
147.690000
147.691000
147.692000
147.687000
147.691000
147.697000
147.702000
147.703000
147.703000
147.698000
147.687000
147.695000
147.704000
147.704000
147.705000
147.705000
147.709000
147.713000
147.718000
147.714000
147.713000
147.713000
147.714000
147.714000
147.714000
147.709000
147.710000
147.733000
147.730000
147.732000
147.732000
147.784000
147.775000
147.767000
147.745000
147.735000
147.736000
147.730000
147.725000
147.725000
147.756000
147.709000
147.698000
147.685000
147.644000
147.653000
147.628000
147.633000
147.676000
147.675000
147.655000
147.651000
147.678000
147.661000
147.659000
147.649000
147.623000
147.623000
147.630000
147.628000
147.627000
147.634000
147.629000
147.616000
147.648000
147.646000
147.644000
147.678000
147.683000
147.699000
147.667000
147.673000
147.665000
147.667000
147.669000
147.667000
147.703000
147.707000
147.706000
147.709000
147.708000
147.724000
147.716000
147.700000
147.687000
147.693000
147.684000
147.676000
147.683000
147.696000
147.722000
147.723000
147.726000
147.722000
147.721000
147.731000
147.733000
147.738000
147.716000
147.727000
147.734000
147.720000
147.690000
147.705000
147.721000
147.695000
147.692000
147.645000
147.594000
147.606000
147.614000
147.622000
147.650000
147.654000
147.675000
147.722000
147.720000
147.680000
147.681000
147.665000
147.722000
147.737000
147.740000
147.744000
147.733000
147.729000
147.688000
147.702000
147.704000
147.722000
147.704000
147.673000
147.674000
147.669000
147.667000
147.667000
147.653000
147.639000
147.628000
147.625000
147.661000
147.638000
147.667000
147.655000
147.658000
147.656000
147.656000
147.658000
147.640000
147.653000
147.648000
147.654000
147.617000
147.589000
147.596000
147.597000
147.585000
147.581000
147.610000
147.618000
147.617000
147.618000
147.610000
147.597000
147.598000
147.590000
147.600000
147.594000
147.631000
147.615000
147.596000
147.624000
147.652000
147.630000
147.653000
147.649000
147.743000
147.787000
147.767000
147.688000
147.694000
147.694000
147.691000
147.695000
147.706000
147.741000
147.690000
147.679000
147.690000
147.728000
147.746000
147.757000
147.725000
147.726000
147.752000
147.739000
147.739000
147.726000
147.724000
147.726000
147.738000
147.729000
147.749000
147.745000
147.739000
147.741000
147.735000
147.748000
147.736000
147.726000
147.723000
147.725000
147.743000
147.734000
147.738000
147.733000
147.729000
147.729000
147.729000
147.701000
147.678000
147.655000
147.654000
147.641000
147.617000
147.619000
147.618000
147.643000
147.613000
147.649000
147.673000
147.671000
147.670000
147.664000
147.654000
147.788000
147.724000
147.747000
147.756000
147.773000
147.700000
147.707000
147.702000
147.736000
147.742000
147.762000
147.764000
147.768000
147.769000
147.772000
147.765000
147.778000
147.824000
147.868000
147.854000
147.820000
147.829000
147.874000
147.848000
147.869000
148.041000
147.992000
147.989000
148.010000
148.024000
147.949000
147.908000
147.923000
147.928000
147.948000
147.865000
147.881000
147.844000
147.847000
147.833000
147.807000
147.813000
147.794000
147.789000
147.817000
147.732000
147.761000
147.788000
147.779000
147.734000
147.768000
147.784000
147.787000
147.768000
147.774000
147.803000
147.806000
147.806000
147.807000
147.788000
147.786000
147.773000
147.766000
147.775000
147.795000
147.802000
147.794000
147.777000
147.785000
147.791000
147.815000
147.845000
147.863000
147.860000
147.864000
147.809000
147.851000
147.858000
147.869000
147.864000
147.878000
147.836000
147.845000
147.884000
147.929000
147.966000
147.951000
147.902000
147.899000
147.920000
147.953000
147.922000
147.990000
147.956000
147.967000
147.994000
148.041000
148.058000
148.058000
148.053000
147.984000
147.981000
147.875000
147.868000
147.889000
147.876000
147.794000
147.782000
147.795000
147.775000
147.813000
147.853000
147.838000
147.819000
147.831000
147.822000
147.784000
147.780000
147.796000
147.794000
147.790000
147.785000
147.805000
147.794000
147.784000
147.771000
147.753000
147.724000
147.716000
147.711000
147.706000
147.699000
147.716000
147.704000
147.702000
147.723000
147.713000
147.689000
147.779000
147.760000
147.772000
147.792000
