cotacao
1.513100
1.513200
1.513290
1.513090
1.513100
1.513160
1.513150
1.513210
1.513190
1.513180
1.513180
1.513150
1.513130
1.513170
1.513170
1.513260
1.513210
1.513200
1.513250
1.513240
1.513330
1.513190
1.513260
1.513300
1.513290
1.513340
1.513280
1.513280
1.513200
1.513190
1.513180
1.513180
1.513150
1.513400
1.513360
1.513340
1.513330
1.513350
1.513320
1.513300
1.513350
1.513220
1.513290
1.513260
1.513230
1.513230
1.513230
1.513370
1.513430
1.513410
1.513530
1.513440
1.513460
1.513510
1.513450
1.513520
1.513390
1.513400
1.513480
1.513470
1.513500
1.513510
1.513580
1.513590
1.513670
1.513670
1.513670
1.513610
1.513640
1.513450
1.513410
1.513420
1.513410
1.513360
1.513350
1.513460
1.513580
1.513510
1.513520
1.513570
1.513500
1.513440
1.513470
1.513530
1.513370
1.513410
1.513320
1.513360
1.513420
1.513400
1.513330
1.513360
1.513420
1.513420
1.513500
1.513550
1.513370
1.513340
1.513310
1.513400
1.513230
1.513140
1.513140
1.513270
1.513290
1.513270
1.513240
1.513310
1.513190
1.513210
1.513350
1.513350
1.513360
1.513380
1.513380
1.513450
1.513350
1.513300
1.513290
1.513390
1.513080
1.513360
1.513410
1.513400
1.513420
1.513370
1.513540
1.513540
1.513240
1.513300
1.513230
1.513190
1.513230
1.513230
1.512950
1.512950
1.512970
1.512820
1.512900
1.512980
1.512940
1.512770
1.513040
1.513140
1.513330
1.513180
1.513110
1.513220
1.513210
1.513090
1.513280
1.513130
1.513020
1.513190
1.512960
1.512970
1.513040
1.513010
1.513030
1.513080
1.512990
1.513100
1.513080
1.512760
1.512840
1.512840
1.512900
1.513110
1.513080
1.513080
1.513020
1.513060
1.513140
1.513100
1.513060
1.512990
1.513080
1.512920
1.512810
1.512840
1.512810
1.512570
1.512540
1.512540
1.512540
1.512220
1.512250
1.512400
1.512450
1.512450
1.512390
1.512420
1.512330
1.512350
1.512440
1.512520
1.512590
1.512380
1.511940
1.511980
1.511940
1.512120
1.512120
1.512090
1.512090
1.511920
1.511900
1.511870
1.511970
1.512000
1.512050
1.512070
1.512060
1.512150
1.512380
1.512300
1.512280
1.512340
1.512380
1.512310
1.512270
1.512250
1.512210
1.511960
1.511690
1.511710
1.511540
1.511560
1.511550
1.511570
1.511350
1.511550
1.511550
1.511550
1.511550
1.511630
1.511470
1.511530
1.511510
1.511360
1.511450
1.511370
1.511400
1.511550
1.511540
1.511690
1.511630
1.511810
1.511830
1.511910
1.512030
1.512050
1.511930
1.511810
1.511740
1.511670
1.511400
1.511480
1.511710
1.511580
1.511650
1.512000
1.512070
1.512040
1.512200
1.511980
1.512000
1.512140
1.511980
1.511990
1.511980
1.511820
1.511440
1.511460
1.511380
1.511510
1.511480
1.511370
1.511260
1.511340
1.511280
1.511260
1.511280
1.511630
1.511250
1.511250
1.511530
1.511500
1.511540
1.511440
1.511380
1.511430
1.511510
1.511400
1.511480
1.511520
1.511520
1.511560
1.511600
1.511520
1.511360
1.511320
1.511250
1.511380
1.511340
1.511490
1.511060
1.511160
1.511130
1.511080
1.511220
1.510890
1.510790
1.510580
1.510570
1.510880
1.510270
1.510560
1.509600
1.509650
1.509920
1.509850
1.509650
1.509820
1.509820
1.509820
1.509810
1.509810
1.509750
1.509490
1.509300
1.509190
1.509020
1.509060
1.508140
1.507930
1.508000
1.507930
1.506810
1.507040
1.506980
1.506380
1.505430
1.505370
1.505680
1.505730
1.505860
1.505240
1.505910
1.506310
1.506030
1.506560
1.506470
1.506490
1.506580
1.506630
1.506520
1.506510
1.506290
1.505860
1.505460
1.505340
1.505340
1.504730
1.505100
1.504970
1.505100
1.505090
1.504920
1.505090
1.505040
1.504940
1.505000
1.505070
1.504900
1.505030
1.504950
1.504950
1.507550
1.507650
1.507650
1.507660
1.507680
1.507700
1.509320
1.509110
1.509760
1.509770
1.510000
1.509950
1.509380
1.509940
