cotacao
1306.880000
1306.550000
1306.600000
1306.580000
1306.590000
1306.590000
1306.590000
1306.590000
1306.590000
1306.590000
1306.580000
1306.600000
1306.680000
1306.680000
1306.690000
1306.690000
1306.820000
1306.820000
1307.010000
1307.130000
1307.180000
1307.320000
1307.320000
1307.320000
1307.520000
1307.530000
1307.130000
1307.110000
1307.320000
1307.300000
1307.300000
1307.320000
1307.030000
1307.020000
1306.920000
1306.930000
1306.930000
1307.120000
1306.700000
1306.590000
1306.530000
1306.500000
1306.520000
1306.520000
1306.520000
1306.320000
1306.320000
1306.030000
1306.100000
1306.100000
1306.040000
1305.900000
1305.610000
1305.590000
1306.150000
1306.260000
1306.040000
1306.060000
1306.060000
1305.820000
1305.820000
1305.720000
1305.720000
1305.730000
1306.020000
1305.750000
1305.820000
1305.860000
1305.860000
1305.860000
1305.760000
1305.760000
1305.720000
1305.650000
1305.750000
1305.810000
1305.810000
1305.810000
1305.810000
1305.850000
1305.810000
1305.860000
1306.060000
1306.050000
1306.050000
1306.060000
1306.060000
1305.920000
1306.370000
1306.370000
1305.940000
1305.740000
1305.740000
1305.750000
1305.650000
1305.650000
1305.650000
1305.640000
1305.580000
1305.660000
1305.640000
1305.640000
1305.580000
1305.680000
1305.680000
1305.680000
1305.490000
1304.530000
1304.680000
1304.740000
1304.570000
1304.270000
1304.960000
1305.050000
1305.220000
1305.230000
1305.250000
1305.340000
1305.240000
1305.260000
1305.550000
1305.540000
1305.510000
1305.500000
1305.560000
1305.560000
1305.560000
1305.220000
1305.130000
1305.220000
1305.220000
1305.230000
1305.430000
1305.130000
1305.630000
1305.870000
1305.870000
1305.870000
1305.980000
1305.710000
1305.750000
1305.820000
1305.800000
1305.770000
1305.920000
1305.620000
1305.680000
1305.780000
1306.020000
1306.020000
1306.020000
1306.000000
1306.080000
1305.980000
1306.120000
1305.780000
1305.920000
1305.920000
1305.920000
1306.010000
1305.970000
1305.970000
1305.920000
1306.210000
1306.210000
1306.370000
1306.310000
1306.340000
1306.370000
1306.340000
1306.340000
1306.660000
1306.610000
1306.820000
1306.460000
1306.220000
1306.220000
1306.150000
1306.160000
1306.350000
1306.360000
1306.360000
1306.320000
1306.360000
1306.460000
1306.460000
1306.300000
1305.930000
1306.140000
1306.140000
1306.100000
1306.100000
1306.100000
1306.200000
1306.200000
1306.300000
1306.290000
1306.300000
1306.340000
1306.300000
1306.340000
1306.230000
1306.230000
1306.430000
1306.520000
1306.730000
1306.630000
1306.730000
1306.650000
1306.640000
1306.500000
1307.010000
1307.010000
1307.120000
1306.730000
1306.830000
1306.830000
1306.810000
1307.140000
1307.330000
1307.230000
1307.040000
1306.930000
1306.940000
1307.000000
1306.940000
1306.990000
1307.300000
1308.600000
1308.600000
1308.600000
1308.620000
1308.920000
1308.920000
1308.920000
1308.700000
1308.580000
1308.310000
1308.280000
1308.310000
1308.270000
1308.160000
1308.370000
1308.290000
1308.380000
1308.300000
1308.300000
1308.200000
1308.460000
1308.240000
1308.570000
1308.570000
1308.500000
1308.500000
1308.500000
1307.900000
1307.860000
1307.930000
1308.000000
1307.900000
1307.800000
1307.800000
1307.740000
1307.700000
1307.770000
1307.800000
1307.830000
1307.830000
1307.830000
1307.830000
1307.830000
1307.830000
1308.170000
1308.310000
1308.300000
1308.300000
1308.160000
1308.160000
1308.000000
1308.500000
1308.560000
1308.500000
1308.660000
1308.680000
1308.690000
1308.590000
1308.600000
1308.800000
1309.100000
1309.580000
1310.140000
1310.160000
1309.990000
1309.780000
1309.680000
1309.460000
1309.580000
1309.700000
1309.500000
1309.090000
1309.200000
1309.260000
1309.500000
1309.260000
1308.900000
1309.090000
1308.990000
1308.680000
1308.380000
1308.580000
1308.500000
1308.210000
1308.380000
1308.380000
1308.210000
1308.680000
1308.620000
1308.520000
1309.910000
1310.320000
1310.180000
1310.200000
1310.860000
1310.700000
1310.760000
1310.480000
1310.400000
1310.300000
1310.600000
1310.560000
1310.580000
1310.660000
1310.800000
1310.800000
1310.060000
1310.060000
1309.500000
1309.900000
1310.090000
1310.060000
1310.390000
1310.490000
1310.300000
1309.880000
1309.550000
1309.660000
1309.950000
1309.580000
1309.780000
1310.080000
1309.940000
1309.940000
1309.940000
1309.940000
1309.940000
1310.260000
1309.980000
1310.180000
1310.080000
1310.580000
1310.780000
1310.780000
1308.310000
1308.610000
1307.580000
1307.620000
1307.620000
1307.720000
1307.920000
1307.880000
